date_time,favorites,retweets,tweet_id,user_favourites,user_followers
2017-02-28 20:41:37,12343,2153,836677758902222849,146211,8943067
2017-02-28 18:46:45,0,534,836648853927522308,146211,8943067
2017-02-28 02:09:08,0,26604,836397794269200385,146211,8943067
2017-02-28 01:00:19,14451,2895,836380477523124226,146211,8943067
2017-02-27 17:01:56,20853,4172,836260088725786625,146211,8943067
2017-02-26 23:52:43,18647,4129,836001077879255040,146211,8943067
2017-02-26 02:57:52,0,7869,835685285446955009,146211,8943067
2017-02-25 19:37:50,17418,3497,835574547218894849,146211,8943067
2017-02-25 17:06:32,0,1633,835536468978302976,146211,8943068
2017-02-25 02:03:02,0,20285,835309094223372289,146211,8943068
2017-02-25 01:18:40,16131,2902,835297930240217089,146211,8943068
2017-02-24 23:04:14,7552,1633,835264098648616962,146211,8943068
2017-02-24 21:54:03,2055,71,835246439529840640,146211,8943068
2017-02-24 17:01:22,25588,5582,835172783151792128,146211,8943068
2017-02-24 15:40:31,21870,2906,835152434251116546,146211,8943068
2017-02-24 01:03:08,10567,1574,834931633769889797,146211,8943068
2017-02-23 15:25:23,20971,5355,834786237630337024,146211,8943068
2017-02-23 01:22:14,13369,2442,834574053763584002,146211,8943068
2017-02-22 18:59:48,0,10319,834477809192075265,146211,8943068
2017-02-22 17:41:18,9435,1624,834458053273591808,146211,8943068
2017-02-22 01:14:30,20104,4602,834209720923721728,146211,8943068
2017-02-21 22:26:07,15507,3553,834167344700198914,146211,8943068
2017-02-21 17:18:39,9827,2069,834089966724603904,146211,8943068
2017-02-21 17:04:24,12799,2141,834086379323871233,146211,8943068
2017-02-21 02:17:06,13176,2334,833863086058651648,146211,8943068
2017-02-20 23:50:09,17728,3662,833826103416520705,146211,8943068
2017-02-20 17:37:34,0,213,833732339549220864,146211,8943068
2017-02-20 17:00:04,20424,3139,833722901757046785,146211,8943069
2017-02-20 00:53:27,14581,1980,833479644947025920,146211,8943069
2017-02-19 01:23:00,19799,4710,833124694597443584,146211,8943069
2017-02-18 17:00:10,12994,2126,832998151111966721,146211,8943069
2017-02-18 01:50:19,0,38,832769181346996225,146211,8943069
2017-02-18 01:03:09,16531,3510,832757312314028032,146211,8943069
2017-02-17 20:05:43,11636,2829,832682457690300417,146211,8943069
2017-02-17 17:38:57,2870,519,832645525019123713,146211,8943069
2017-02-17 17:01:29,15568,2700,832636094638288896,146211,8943069
2017-02-17 01:13:34,11752,2149,832397543355072512,146211,8943069
2017-02-16 23:23:38,16834,3104,832369877331693569,146211,8943069
2017-02-16 17:00:25,11127,2266,832273440279240704,146211,8943069
2017-02-16 13:11:49,0,6040,832215909146226688,146211,8943069
2017-02-16 13:11:05,0,9057,832215726631055365,146211,8943069
2017-02-16 04:45:50,61,2,832088576586297345,146211,8943069
2017-02-16 01:34:34,0,9306,832040443403784192,146211,8943069
2017-02-16 01:04:13,17526,4535,832032802820481025,146211,8943069
2017-02-15 18:54:34,23498,5964,831939777352105988,146211,8943069
2017-02-15 18:03:45,330,34,831926988323639298,146211,8943069
2017-02-15 17:02:36,27026,6316,831911600680497154,146211,8943069
2017-02-15 01:04:21,10244,1767,831670449226514432,146211,8943069
2017-02-14 23:43:18,6986,1864,831650051525054464,146211,8943069
2017-02-14 17:17:22,8802,2261,831552930092285952,146211,8943069
2017-02-14 02:02:51,9110,1509,831322785565769729,146211,8943069
2017-02-14 01:35:49,6422,1090,831315979191906304,146209,8943692
2017-02-14 01:09:44,11559,2399,831309418084069378,146211,8943069
2017-02-13 22:03:49,11680,1985,831262627380748289,146211,8943069
2017-02-13 01:46:03,7847,1454,830956169170665475,146211,8943069
2017-02-12 01:04:29,65479,16291,830583320585068544,146211,8943069
2017-02-10 21:54:58,0,5518,830173239259324417,146211,8943069
2017-02-10 16:53:37,9607,2853,830097400375152640,146211,8943069
2017-02-10 02:25:42,0,4869,829878982036299777,146211,8943069
2017-02-10 01:15:49,12036,1881,829861396166877184,146211,8943069
2017-02-09 01:27:41,31156,10319,829501995190984704,146211,8943069
2017-02-08 22:00:52,10285,1956,829449946868879360,146211,8943069
2017-02-08 01:35:19,23938,7139,829141528400556032,146211,8943069
2017-02-07 17:00:28,52308,15925,829011960981237760,146211,8943069
2017-02-07 03:04:22,0,3331,828801551087042563,146211,8943069
2017-02-07 01:00:22,25131,5702,828770345708580865,146211,8943069
2017-02-06 20:55:28,35830,10898,828708714936930305,146211,8943069
2017-02-06 17:02:17,9344,1297,828650029636317184,146211,8943069
2017-02-06 01:07:28,6241,1132,828409743546925057,146211,8943069
2017-02-06 01:03:14,7553,1250,828408677031882754,146211,8943069
2017-02-05 23:15:47,12385,2167,828381636999917570,146211,8943069
2017-02-05 22:55:23,7262,1042,828376505180889089,146211,8943069
2017-02-05 22:40:03,12377,2856,828372645993398273,146211,8943069
2017-02-05 21:56:51,2147,171,828361771580813312,146211,8943069
2017-02-05 01:04:17,11559,2800,828046555563323392,146211,8943069
2017-02-04 22:45:42,10181,2100,828011680017821696,146211,8943069
2017-02-04 17:34:40,19715,5110,827933404142436356,146211,8943069
2017-02-03 23:04:02,15243,2945,827653905312006145,146211,8943069
2017-02-03 19:31:54,7348,916,827600520311402496,146211,8943069
2017-02-03 01:16:53,15566,2954,827324948884643840,146211,8943069
2017-02-02 17:00:17,10402,2172,827199976799354881,146211,8943069
2017-02-02 01:01:21,21214,4869,826958653328592898,146211,8943069
2017-02-01 17:44:55,35648,9894,826848821049180160,146211,8943069
2017-02-01 02:17:19,0,3886,826615380357632002,146211,8943069
2017-02-01 01:11:25,5043,242,826598799820865537,146211,8943069
2017-02-01 01:09:42,9849,2284,826598365270007810,146211,8943069
2017-01-31 17:06:32,18111,4087,826476773533745153,146211,8943069
2017-01-31 01:27:39,13067,2550,826240494070030336,146211,8943069
2017-01-30 23:05:46,4800,902,826204788643753985,146211,8943069
2017-01-30 17:10:04,15387,3031,826115272272650244,146211,8943069
2017-01-30 01:21:19,10318,1818,825876512159186944,146211,8943069
2017-01-29 22:15:05,12542,2437,825829644528148480,146211,8943069
2017-01-29 02:44:34,56017,17194,825535076884762624,146211,8943069
2017-01-28 01:04:51,18014,4428,825147591692263424,146211,8943069
2017-01-27 23:16:13,0,1214,825120256414846976,146211,8943069
2017-01-27 17:04:02,6185,1214,825026590719483904,146211,8943069
2017-01-27 01:49:15,0,5383,824796380199809024,146211,8943069
2017-01-27 00:24:48,14685,3423,824775126675836928,146211,8943069
2017-01-26 17:02:56,10378,1730,824663926340194305,146211,8943069
2017-01-25 18:38:36,11653,10351,824325613288833024,146211,8943069
2017-01-25 16:45:05,14823,3771,824297048279236611,146211,8943069
2017-01-24 22:44:42,4755,587,824025158776213504,146211,8943069
2017-01-24 17:04:50,10469,2649,823939628516474880,146211,8943069
2017-01-24 02:28:08,0,10931,823719002937630720,146211,8943069
2017-01-24 01:08:40,13782,2466,823699002998870016,146211,8943069
2017-01-23 17:20:14,12826,2571,823581115634085888,146211,8943069
2017-01-23 00:56:15,693,22,823333489516937216,146211,8943069
2017-01-23 00:13:17,15516,3929,823322678127919110,146211,8943069
2017-01-22 20:42:21,0,9663,823269594223824897,146211,8943069
2017-01-22 01:12:59,17092,3373,822975315408461824,146211,8943069
2017-01-21 18:26:02,129515,42210,822872901745569793,146211,8943069
2017-01-21 17:31:20,13066,2223,822859134160621569,146211,8943069
2017-01-21 03:29:14,0,6264,822647212903690241,146211,8943069
2017-01-21 01:02:48,14607,2889,822610361945911296,146211,8943069
2017-01-20 17:00:46,17865,6264,822489057087389700,146211,8943068
2017-01-20 15:17:01,27505,13947,822462944365645825,146211,8943068
2017-01-20 00:50:15,34495,9663,822244816520155136,146211,8943068
2017-01-19 19:25:24,0,4652,822163064745328640,146211,8943068
2017-01-19 01:04:45,11174,2257,821886076407029760,146211,8943068
2017-01-18 20:16:54,0,3303,821813639212650496,146211,8943068
2017-01-18 17:07:18,8301,1624,821765923262631936,146211,8943068
2017-01-18 01:01:34,7941,1714,821522889702862852,146211,8943068
2017-01-17 18:17:58,0,5447,821421320206483457,146211,8943068
2017-01-17 17:21:47,11598,4237,821407182352777218,146211,8943068
2017-01-17 00:33:26,252,10,821153421864615936,146211,8943068
2017-01-17 00:18:04,8514,1923,821149554670182400,146211,8943068
2017-01-16 21:32:06,9475,2088,821107785811234820,146211,8943069
2017-01-16 17:20:45,12512,2225,821044531881721856,146211,8943069
2017-01-16 03:37:31,0,6592,820837357901512704,146211,8943069
2017-01-15 21:49:15,31148,9686,820749716845686786,146211,8943069
2017-01-15 17:52:40,12073,3168,820690176645140481,146211,8943069
2017-01-15 04:56:16,0,553,820494788566847489,146211,8943069
2017-01-15 01:45:15,0,2520,820446719150292993,146211,8943069
2017-01-14 17:00:24,3308,553,820314633777061888,146211,8943069
2017-01-14 01:22:35,19551,6168,820078625395449857,146211,8943069
2017-01-13 21:04:55,0,1152,820013781606658049,146211,8943069
2017-01-13 17:00:21,5261,1152,819952236453363712,146211,8943069
2017-01-13 15:08:56,12781,4799,819924195358416896,146211,8943069
2017-01-13 01:03:12,13205,3057,819711362133872643,146211,8943069
